channel,band,comparison,beta,p,p_fdr,significant
FC4,Alpha,COM vs TD,0.03548366811955364,0.7674391668562782,0.9999999352048242,False
FC4,Beta,ADHD vs TD,0.014370232625005086,0.9162141162164847,0.9999999352048242,False
FC4,Beta,COM vs TD,0.004818859403837241,0.9710197883847539,0.9999999352048242,False
FC4,Gamma,ADHD vs TD,-0.010134436791295826,0.9554038646859617,0.9999999352048242,False
FC4,Gamma,COM vs TD,-0.08234354822319012,0.6398660984714757,0.9999999352048242,False
FC5,Delta,ADHD vs TD,0.09812552549641372,0.4103161491955498,0.9999999352048242,False
FC5,Delta,COM vs TD,-0.025014767612563986,0.8289074749203801,0.9999999352048242,False
FC5,Theta,ADHD vs TD,0.16072016321274016,0.218984623681441,0.9999999352048242,False
FC5,Theta,COM vs TD,0.10072612926556909,0.42760782577658696,0.9999999352048242,False
FC5,Alpha,ADHD vs TD,0.00708100339167679,0.9618858112341995,0.9999999352048242,False
FC5,Alpha,COM vs TD,0.014905763972509985,0.917497688486697,0.9999999352048242,False
FC5,Beta,ADHD vs TD,-0.01261619059324133,0.9143186035178439,0.9999999352048242,False
FC5,Beta,COM vs TD,-0.0247296117521418,0.8280674917763634,0.9999999352048242,False
FC5,Gamma,ADHD vs TD,0.005404267269824256,0.9523555265274222,0.9999999352048242,False
FC5,Gamma,COM vs TD,-0.0678113553950662,0.4401881312529945,0.9999999352048242,False
FC6,Delta,ADHD vs TD,0.14382275947557505,0.379470427385754,0.9999999352048242,False
FC6,Delta,COM vs TD,0.0694447591871729,0.662153297707901,0.9999999352048242,False
FC6,Theta,ADHD vs TD,0.08404137183182031,0.4947413673917539,0.9999999352048242,False
FC6,Theta,COM vs TD,-0.0013197918106772981,0.9911904611920825,0.9999999352048242,False
FC6,Alpha,ADHD vs TD,-0.0417325219330835,0.7434440773184993,0.9999999352048242,False
FC6,Alpha,COM vs TD,-0.028646161579526336,0.8170463160767849,0.9999999352048242,False
FC6,Beta,ADHD vs TD,0.007743595482601463,0.9511781062473426,0.9999999352048242,False
FC6,Beta,COM vs TD,5.075559203713302e-05,0.9996702654252697,0.9999999352048242,False
FC6,Gamma,ADHD vs TD,0.025258856122906657,0.8719090275910755,0.9999999352048242,False
FC6,Gamma,COM vs TD,-0.005836646300834242,0.9693988520334239,0.9999999352048242,False
FCz,Delta,ADHD vs TD,0.06568133268136993,0.6435759383437823,0.9999999352048242,False
FCz,Delta,COM vs TD,0.08503602633017322,0.5373415194024014,0.9999999352048242,False
FCz,Theta,ADHD vs TD,0.10578815581806691,0.4356778790606535,0.9999999352048242,False
FCz,Theta,COM vs TD,0.06856433975317866,0.6028814137355083,0.9999999352048242,False
FCz,Alpha,ADHD vs TD,0.009410637717982551,0.9579920692003825,0.9999999352048242,False
FCz,Alpha,COM vs TD,0.0010035608660781702,0.9953848714974894,0.9999999352048242,False
FCz,Beta,ADHD vs TD,0.012867259591745303,0.903739116495009,0.9999999352048242,False
FCz,Beta,COM vs TD,0.030423067825266673,0.7684044931553684,0.9999999352048242,False
FCz,Gamma,ADHD vs TD,-0.24288164665523482,0.9999998041785169,0.9999999352048242,False
FCz,Gamma,COM vs TD,0.18516856762777145,0.9999998438971341,0.9999999352048242,False
FT7,Delta,ADHD vs TD,1.1801029159519727,0.999999225161054,0.9999999352048242,False
FT7,Delta,COM vs TD,-1.8099983469903425,0.999998757353192,0.9999999352048242,False
FT7,Theta,ADHD vs TD,0.06892259537646396,0.5473515133995226,0.9999999352048242,False
FT7,Theta,COM vs TD,-0.0019153020300881778,0.9862619246510989,0.9999999352048242,False
FT7,Alpha,ADHD vs TD,-0.01900539232547308,0.8954039503400102,0.9999999352048242,False
FT7,Alpha,COM vs TD,0.007718744872851655,0.9561521075897654,0.9999999352048242,False
FT7,Beta,ADHD vs TD,-0.0046299632094709935,0.9680228261558945,0.9999999352048242,False
FT7,Beta,COM vs TD,-0.023780357070233557,0.8320819459255325,0.9999999352048242,False
FT7,Gamma,ADHD vs TD,-1.4289308176100621,0.9999989866095013,0.9999999352048242,False
FT7,Gamma,COM vs TD,-0.28850528569516887,0.9999997860573495,0.9999999352048242,False
FT8,Delta,ADHD vs TD,0.12842242467972367,0.38468574507208153,0.9999999352048242,False
FT8,Delta,COM vs TD,0.037267971171883796,0.7950603460336001,0.9999999352048242,False
FT8,Theta,ADHD vs TD,0.10099096771148168,0.36830138473916896,0.9999999352048242,False
FT8,Theta,COM vs TD,-0.027460169036637037,0.8011219543350718,0.9999999352048242,False
FT8,Alpha,ADHD vs TD,-0.01035858921109022,0.9373260277552258,0.9999999352048242,False
FT8,Alpha,COM vs TD,-0.04690705112418308,0.7138721781847764,0.9999999352048242,False
FT8,Beta,ADHD vs TD,0.0021919453403742846,0.9852436320485793,0.9999999352048242,False
FT8,Beta,COM vs TD,-0.03133301780232508,0.7854288838784605,0.9999999352048242,False
FT8,Gamma,ADHD vs TD,0.014333682819068955,0.9265995079610494,0.9999999352048242,False
FT8,Gamma,COM vs TD,-0.064589171964277,0.6690610576996927,0.9999999352048242,False
Fp1,Delta,ADHD vs TD,0.16572556985402334,0.3869667379766548,0.9999999352048242,False
Fp1,Delta,COM vs TD,0.11106593198621852,0.550483263947545,0.9999999352048242,False
Fp1,Theta,ADHD vs TD,0.13953387597431163,0.37520504174129177,0.9999999352048242,False
Fp1,Theta,COM vs TD,0.1131804558156855,0.45887919315763004,0.9999999352048242,False
Fp1,Alpha,ADHD vs TD,0.06435546781755694,0.716939130805504,0.9999999352048242,False
Fp1,Alpha,COM vs TD,0.039756273300796674,0.8175918851316872,0.9999999352048242,False
Fp1,Beta,ADHD vs TD,0.15399911284321677,0.32762196573605074,0.9999999352048242,False
Fp1,Beta,COM vs TD,0.09384273854866708,0.5390270865248854,0.9999999352048242,False
Fp1,Gamma,ADHD vs TD,0.26266535014613446,0.12938078487578292,0.9999999352048242,False
Fp1,Gamma,COM vs TD,0.1193716664298569,0.47791138311942627,0.9999999352048242,False
Fp2,Delta,ADHD vs TD,0.2328542356239274,0.17573104147038043,0.9999999352048242,False
Fp2,Delta,COM vs TD,0.17252079752988717,0.30161174663779766,0.9999999352048242,False
Fp2,Theta,ADHD vs TD,0.1620320218784166,0.19109187047209042,0.9999999352048242,False
Fp2,Theta,COM vs TD,0.11876583428350979,0.3237668754568871,0.9999999352048242,False
Fp2,Alpha,ADHD vs TD,0.055940338051083054,0.6981607539778953,0.9999999352048242,False
Fp2,Alpha,COM vs TD,0.04538886854265839,0.7459195079173756,0.9999999352048242,False
Fp2,Beta,ADHD vs TD,0.1439238123084371,0.33705132114304504,0.9999999352048242,False
Fp2,Beta,COM vs TD,0.12115140611603133,0.40531508761621193,0.9999999352048242,False
Fp2,Gamma,ADHD vs TD,0.21797526463377717,0.17968839352637855,0.9999999352048242,False
Fp2,Gamma,COM vs TD,0.11832653354590075,0.4532879704690571,0.9999999352048242,False
Fz,Delta,ADHD vs TD,-0.15620292972119895,0.5243847305277969,0.9999999352048242,False
Fz,Delta,COM vs TD,-0.18396155822229052,0.3871010919339405,0.9999999352048242,False
Fz,Theta,ADHD vs TD,0.30406934885778136,0.45779718483059606,0.9999999352048242,False
Fz,Theta,COM vs TD,0.30226626168684306,0.3941731734517545,0.9999999352048242,False
Fz,Alpha,ADHD vs TD,0.4851871544520786,0.14587335522133182,0.9999999352048242,False
Fz,Alpha,COM vs TD,0.17137536167861178,0.553292068177399,0.9999999352048242,False
Fz,Beta,ADHD vs TD,0.5685731222066122,0.09812630994171645,0.9999999352048242,False
Fz,Beta,COM vs TD,0.2637807288632737,0.37566037167640787,0.9999999352048242,False
Fz,Gamma,ADHD vs TD,0.7775340061430454,0.9999997485523754,0.9999999352048242,False
Fz,Gamma,COM vs TD,-2.5290697674418605,0.9999990380370559,0.9999999352048242,False
O1,Delta,ADHD vs TD,0.10911518011595371,0.4252174643886616,0.9999999352048242,False
O1,Delta,COM vs TD,0.06509309319869215,0.6242689858435003,0.9999999352048242,False
O1,Theta,ADHD vs TD,0.14084570373183639,0.30656175917705775,0.9999999352048242,False
O1,Theta,COM vs TD,0.0628902322354231,0.638256289293118,0.9999999352048242,False
O1,Alpha,ADHD vs TD,0.07343484497872321,0.687382907786291,0.9999999352048242,False
O1,Alpha,COM vs TD,0.018782359761681036,0.9155946117036322,0.9999999352048242,False
O1,Beta,ADHD vs TD,0.0966650747026605,0.3733123808258373,0.9999999352048242,False
O1,Beta,COM vs TD,0.08640493612165309,0.4125075642875644,0.9999999352048242,False
O1,Gamma,ADHD vs TD,0.21461358120892896,0.036137185319014026,0.9999999352048242,False
O1,Gamma,COM vs TD,0.08416782139134708,0.39751050976498403,0.9999999352048242,False
O2,Delta,ADHD vs TD,0.031293196071103986,0.7601537421325336,0.9999999352048242,False
O2,Delta,COM vs TD,-0.10108467880276314,0.31002179246176953,0.9999999352048242,False
O2,Theta,ADHD vs TD,0.07511795976143594,0.5566968064287622,0.9999999352048242,False
O2,Theta,COM vs TD,-0.005439743567205864,0.9650413845109559,0.9999999352048242,False
O2,Alpha,ADHD vs TD,0.002204711559663831,0.9892265019878111,0.9999999352048242,False
O2,Alpha,COM vs TD,-0.03604643556646917,0.8201659633611663,0.9999999352048242,False
O2,Beta,ADHD vs TD,-0.0009865725129271346,0.9922450160834791,0.9999999352048242,False
O2,Beta,COM vs TD,-0.0627302160026695,0.5245142599965269,0.9999999352048242,False
O2,Gamma,ADHD vs TD,-3.297884505431674,0.9999977142774066,0.9999999352048242,False
O2,Gamma,COM vs TD,-4.902921104210452,0.9999964467893444,0.9999999352048242,False
Oz,Delta,ADHD vs TD,0.05485773787201452,0.6497958338576969,0.9999999352048242,False
Oz,Delta,COM vs TD,0.005069281399004024,0.9655419438788461,0.9999999352048242,False
Oz,Theta,ADHD vs TD,0.09247182520014126,0.46569300280977544,0.9999999352048242,False
Oz,Theta,COM vs TD,0.03735052939902756,0.7615680564535543,0.9999999352048242,False
Oz,Alpha,ADHD vs TD,0.016200592942016468,0.9252261983954826,0.9999999352048242,False
Oz,Alpha,COM vs TD,0.007421422360941763,0.9646890285338987,0.9999999352048242,False
Oz,Beta,ADHD vs TD,0.0945370117019605,0.3981737039877792,0.9999999352048242,False
Oz,Beta,COM vs TD,0.052665565894481944,0.6278953656439581,0.9999999352048242,False
Oz,Gamma,ADHD vs TD,0.20772699292422758,0.14014520554960183,0.9999999352048242,False
Oz,Gamma,COM vs TD,0.0765501293254821,0.5756258189535204,0.9999999352048242,False
P1,Delta,ADHD vs TD,0.008780649669544713,0.9470537969238649,0.9999999352048242,False
P1,Delta,COM vs TD,0.0216392422251477,0.8661852235650477,0.9999999352048242,False
P1,Theta,ADHD vs TD,0.11620584782471287,0.3527823535614262,0.9999999352048242,False
P1,Theta,COM vs TD,0.10430108558895781,0.390437443801558,0.9999999352048242,False
P1,Alpha,ADHD vs TD,0.05501622567835797,0.7325939411547293,0.9999999352048242,False
P1,Alpha,COM vs TD,0.0562742212592812,0.718928150065103,0.9999999352048242,False
P1,Beta,ADHD vs TD,0.05578017286688966,0.6188583866224406,0.9999999352048242,False
P1,Beta,COM vs TD,0.10614411888918426,0.3296439973825932,0.9999999352048242,False
P1,Gamma,ADHD vs TD,-0.11480846197827344,0.9999999096823999,0.9999999352048242,False
P1,Gamma,COM vs TD,2.8594548216717444,0.9999976478787724,0.9999999352048242,False
P2,Delta,ADHD vs TD,0.05444901122347094,0.7567471217779684,0.9999999352048242,False
P2,Delta,COM vs TD,0.21836928055267113,0.20082802274564449,0.9999999352048242,False
P2,Theta,ADHD vs TD,0.1267557541727674,0.49512344336000713,0.9999999352048242,False
P2,Theta,COM vs TD,0.28275239634598365,0.11709796086639718,0.9999999352048242,False
P2,Alpha,ADHD vs TD,-0.005852899854168374,0.9787912442439405,0.9999999352048242,False
P2,Alpha,COM vs TD,0.25906314265690983,0.22560668164375597,0.9999999352048242,False
P2,Beta,ADHD vs TD,0.02757172899626908,0.8441501897127783,0.9999999352048242,False
P2,Beta,COM vs TD,0.18328369983703746,0.17837732341163404,0.9999999352048242,False
P2,Gamma,ADHD vs TD,0.026584658941181363,0.81536713661649,0.9999999352048242,False
P2,Gamma,COM vs TD,0.04483613249901716,0.6851097839149831,0.9999999352048242,False
P3,Delta,ADHD vs TD,0.03960373523527482,0.7791089886697107,0.9999999352048242,False
P3,Delta,COM vs TD,0.03134514965212184,0.8191974895517031,0.9999999352048242,False
P3,Theta,ADHD vs TD,0.16108674710476142,0.2515181943375381,0.9999999352048242,False
P3,Theta,COM vs TD,0.1697752885519714,0.21331538293364727,0.9999999352048242,False
P3,Alpha,ADHD vs TD,0.09521910353890833,0.5288439710487103,0.9999999352048242,False
P3,Alpha,COM vs TD,0.11663478667786249,0.42698149363019644,0.9999999352048242,False
P3,Beta,ADHD vs TD,0.09517190393667992,0.4469517581987268,0.9999999352048242,False
P3,Beta,COM vs TD,0.14006974028735242,0.24906130941484583,0.9999999352048242,False
P3,Gamma,ADHD vs TD,0.1538179811453055,0.18399672838400716,0.9999999352048242,False
P3,Gamma,COM vs TD,0.02191794967261806,0.8454535052206289,0.9999999352048242,False
P4,Delta,ADHD vs TD,2.893081761006285,0.99999839982628,0.9999999352048242,False
P4,Delta,COM vs TD,3.353657480655849,0.9999980604405176,0.9999999352048242,False
P4,Theta,ADHD vs TD,0.12792539240640483,0.329584288039228,0.9999999352048242,False
P4,Theta,COM vs TD,0.08573142813452272,0.501084120690883,0.9999999352048242,False
P4,Alpha,ADHD vs TD,0.01682523129336642,0.9158225245978009,0.9999999352048242,False
P4,Alpha,COM vs TD,0.04063647325861442,0.7926507543993487,0.9999999352048242,False
P4,Beta,ADHD vs TD,0.06142612659850628,0.563535558928248,0.9999999352048242,False
P4,Beta,COM vs TD,0.03996110419420243,0.6988086911665077,0.9999999352048242,False
P4,Gamma,ADHD vs TD,0.12919433442837774,0.25652067175337057,0.9999999352048242,False
P4,Gamma,COM vs TD,-0.049291063527018494,0.6557990706002683,0.9999999352048242,False
P5,Delta,ADHD vs TD,0.04356932719340196,0.7594260130465549,0.9999999352048242,False
P5,Delta,COM vs TD,0.013905087483947537,0.9198401241507217,0.9999999352048242,False
P5,Theta,ADHD vs TD,0.17842040221752223,0.20392708469355658,0.9999999352048242,False
P5,Theta,COM vs TD,0.12331925901991539,0.36587637301092557,0.9999999352048242,False
P5,Alpha,ADHD vs TD,0.12905338213672332,0.4354973287546423,0.9999999352048242,False
P5,Alpha,COM vs TD,0.08786258225328694,0.584579075843791,0.9999999352048242,False
P5,Beta,ADHD vs TD,0.13636939085162228,0.28809180674665824,0.9999999352048242,False
P5,Beta,COM vs TD,0.15578293305138782,0.21140112373665598,0.9999999352048242,False
P5,Gamma,ADHD vs TD,0.22828723496418296,0.02551464455008909,0.9999999352048242,False
P5,Gamma,COM vs TD,0.0707197754137982,0.4762068036333815,0.9999999352048242,False
P6,Delta,ADHD vs TD,-0.07149709658155856,0.5871628579964192,0.9999999352048242,False
P6,Delta,COM vs TD,0.0176504218208391,0.8902335944791739,0.9999999352048242,False
P6,Theta,ADHD vs TD,0.046837052847821234,0.7119068154451018,0.9999999352048242,False
P6,Theta,COM vs TD,0.09336626442602591,0.4484194715570191,0.9999999352048242,False
P6,Alpha,ADHD vs TD,-0.018753492289146727,0.9095436035170847,0.9999999352048242,False
P6,Alpha,COM vs TD,0.04762765795356105,0.7663738508557203,0.9999999352048242,False
P6,Beta,ADHD vs TD,-0.01999032990089326,0.8503032640199827,0.9999999352048242,False
P6,Beta,COM vs TD,0.041861782790143576,0.6840142531454532,0.9999999352048242,False
P6,Gamma,ADHD vs TD,-2.7897084048027474,0.9999977315264523,0.9999999352048242,False
P6,Gamma,COM vs TD,1.062743523744302,0.9999990963893358,0.9999999352048242,False
P7,Delta,ADHD vs TD,0.10236948216720203,0.46896271831965364,0.9999999352048242,False
P7,Delta,COM vs TD,0.05205189512178629,0.7045776009222535,0.9999999352048242,False
P7,Theta,ADHD vs TD,0.18409895295622103,0.1914779906020484,0.9999999352048242,False
P7,Theta,COM vs TD,0.09743446095909582,0.4765334432460271,0.9999999352048242,False
P7,Alpha,ADHD vs TD,0.12275662381580964,0.47219602151854734,0.9999999352048242,False
P7,Alpha,COM vs TD,0.04255121473727383,0.7974836836936037,0.9999999352048242,False
P7,Beta,ADHD vs TD,0.13484749380403302,0.3081832816385611,0.9999999352048242,False
P7,Beta,COM vs TD,0.1491568930753153,0.2457346636356904,0.9999999352048242,False
P7,Gamma,ADHD vs TD,0.23872594838995648,0.0603025739330416,0.9999999352048242,False
P7,Gamma,COM vs TD,0.10711762363629031,0.3854198578029462,0.9999999352048242,False
P8,Delta,ADHD vs TD,2.854202401372209,0.9999982341752176,0.9999999352048242,False
P8,Delta,COM vs TD,2.9311167260962976,0.9999981038446041,0.9999999352048242,False
P8,Theta,ADHD vs TD,0.10134254734401528,0.3492765627119161,0.9999999352048242,False
P8,Theta,COM vs TD,0.04644205861677098,0.6587289098504611,0.9999999352048242,False
P8,Alpha,ADHD vs TD,0.017279384384508226,0.9119785724701577,0.9999999352048242,False
P8,Alpha,COM vs TD,-0.010730486908507612,0.9436473335741286,0.9999999352048242,False
P8,Beta,ADHD vs TD,0.03967890066059667,0.6700756578113629,0.9999999352048242,False
P8,Beta,COM vs TD,-0.010995148219497895,0.9032394576671128,0.9999999352048242,False
P8,Gamma,ADHD vs TD,0.14430443718899,0.06893642776038543,0.9999999352048242,False
P8,Gamma,COM vs TD,-0.03628915740707397,0.6377427906700639,0.9999999352048242,False
PO3,Delta,ADHD vs TD,0.04608096760402958,0.7635509913631596,0.9999999352048242,False
PO3,Delta,COM vs TD,0.0065945109111620395,0.9646426971309399,0.9999999352048242,False
PO3,Theta,ADHD vs TD,0.12824021085384066,0.4469789479784876,0.9999999352048242,False
PO3,Theta,COM vs TD,0.11497645341748321,0.48260929809014963,0.9999999352048242,False
PO3,Alpha,ADHD vs TD,0.020963358504293175,0.8983987769549872,0.9999999352048242,False
PO3,Alpha,COM vs TD,0.04841005785461678,0.7614090304344729,0.9999999352048242,False
PO3,Beta,ADHD vs TD,-0.015093597363776343,0.9019088360780807,0.9999999352048242,False
PO3,Beta,COM vs TD,-0.008243653279979208,0.9447343454493707,0.9999999352048242,False
PO3,Gamma,ADHD vs TD,0.04167647519828234,0.6801630584089429,0.9999999352048242,False
PO3,Gamma,COM vs TD,-0.07181979268626404,0.46449916885860265,0.9999999352048242,False
PO4,Delta,ADHD vs TD,0.03675024168207792,0.7357557834762378,0.9999999352048242,False
PO4,Delta,COM vs TD,-0.0294750205747546,0.7804957695941828,0.9999999352048242,False
PO4,Theta,ADHD vs TD,0.061808070943678586,0.6458817468457131,0.9999999352048242,False
PO4,Theta,COM vs TD,0.014958886947611553,0.9088295103025809,0.9999999352048242,False
PO4,Alpha,ADHD vs TD,-0.02490374209481458,0.8912292840466323,0.9999999352048242,False
PO4,Alpha,COM vs TD,-0.02713789743497759,0.8780491481795756,0.9999999352048242,False
PO4,Beta,ADHD vs TD,0.055772884168355116,0.6537625048649192,0.9999999352048242,False
PO4,Beta,COM vs TD,-0.002993542657825587,0.9802209251468433,0.9999999352048242,False
PO4,Gamma,ADHD vs TD,0.1693187568706779,0.205088474892676,0.9999999352048242,False
PO4,Gamma,COM vs TD,-0.02229915363120909,0.8635646410361164,0.9999999352048242,False
PO7,Delta,ADHD vs TD,0.05292279487204047,0.6840116838642769,0.9999999352048242,False
PO7,Delta,COM vs TD,0.026588090471680804,0.8332499746157174,0.9999999352048242,False
PO7,Theta,ADHD vs TD,0.157783519752377,0.21680623575159907,0.9999999352048242,False
PO7,Theta,COM vs TD,0.06217971188109663,0.6162334163809449,0.9999999352048242,False
PO7,Alpha,ADHD vs TD,0.07598487067197472,0.652283807811441,0.9999999352048242,False
PO7,Alpha,COM vs TD,-0.010981537008670618,0.9465358084289949,0.9999999352048242,False
PO7,Beta,ADHD vs TD,0.0587479558909211,0.6141667536479798,0.9999999352048242,False
PO7,Beta,COM vs TD,0.07550167328946233,0.5046368550228353,0.9999999352048242,False
PO7,Gamma,ADHD vs TD,0.14027034019566367,0.15721418161532255,0.9999999352048242,False
PO7,Gamma,COM vs TD,0.031177319472443517,0.7461524266096816,0.9999999352048242,False
PO8,Delta,ADHD vs TD,1.374042309891366,0.9999991557348894,0.9999999352048242,False
PO8,Delta,COM vs TD,-0.2079958438614311,0.9999998663677239,0.9999999352048242,False
PO8,Theta,ADHD vs TD,0.055813188426807554,0.6183545512935247,0.9999999352048242,False
PO8,Theta,COM vs TD,-0.013175729588203173,0.9036131073984197,0.9999999352048242,False
PO8,Alpha,ADHD vs TD,-0.019063810254190322,0.9023896498639117,0.9999999352048242,False
PO8,Alpha,COM vs TD,-0.060381569587508045,0.6891615943981153,0.9999999352048242,False
PO8,Beta,ADHD vs TD,-0.008509021412553518,0.9237657132323542,0.9999999352048242,False
PO8,Beta,COM vs TD,-0.08268762091085324,0.3382916269534759,0.9999999352048242,False
PO8,Gamma,ADHD vs TD,-3.124985706117779,0.9999977241001757,0.9999999352048242,False
PO8,Gamma,COM vs TD,-2.1573822624192176,0.9999983571035812,0.9999999352048242,False
POz,Delta,ADHD vs TD,0.05567804520382205,0.6288148527966576,0.9999999352048242,False
POz,Delta,COM vs TD,0.004372557723192857,0.9688212462920505,0.9999999352048242,False
POz,Theta,ADHD vs TD,0.10894318178400193,0.35822503172920406,0.9999999352048242,False
POz,Theta,COM vs TD,0.018189026764383425,0.8744922294328842,0.9999999352048242,False
POz,Alpha,ADHD vs TD,-0.013195578097801872,0.9387872146038158,0.9999999352048242,False
POz,Alpha,COM vs TD,-0.07130646471055936,0.6691554371902732,0.9999999352048242,False
POz,Beta,ADHD vs TD,0.05231144698120038,0.5752884244984031,0.9999999352048242,False
POz,Beta,COM vs TD,-0.02144749727692929,0.8130064030469129,0.9999999352048242,False
POz,Gamma,ADHD vs TD,-0.6586620926243527,0.9999995057412833,0.9999999352048242,False
POz,Gamma,COM vs TD,-5.377287647294967,0.999995780772835,0.9999999352048242,False
Pz,Delta,ADHD vs TD,-0.01340829564693736,0.9145181688415599,0.9999999352048242,False
Pz,Delta,COM vs TD,0.010586359474803887,0.9304647020399416,0.9999999352048242,False
Pz,Theta,ADHD vs TD,0.04341627271331383,0.7313508244102092,0.9999999352048242,False
Pz,Theta,COM vs TD,0.039635535538855945,0.7468797281726267,0.9999999352048242,False
Pz,Alpha,ADHD vs TD,-0.014514404387292533,0.9292260735055826,0.9999999352048242,False
Pz,Alpha,COM vs TD,0.008524236461073531,0.957162374669718,0.9999999352048242,False
Pz,Beta,ADHD vs TD,-0.04368398516272811,0.7002390898162401,0.9999999352048242,False
Pz,Beta,COM vs TD,0.03084196059889201,0.7795450173844404,0.9999999352048242,False
Pz,Gamma,ADHD vs TD,-4.0997141223556355,0.9999967418516509,0.9999999352048242,False
Pz,Gamma,COM vs TD,-1.6057178391228044,0.9999986656662068,0.9999999352048242,False
T7,Delta,ADHD vs TD,0.10937042501278599,0.3230738242199924,0.9999999352048242,False
T7,Delta,COM vs TD,0.0976635510361597,0.36361200898755575,0.9999999352048242,False
T7,Theta,ADHD vs TD,0.13638446091009632,0.2840105112338974,0.9999999352048242,False
T7,Theta,COM vs TD,0.11907745004778311,0.335426958029844,0.9999999352048242,False
T7,Alpha,ADHD vs TD,0.08654288807029999,0.5994742521471232,0.9999999352048242,False
T7,Alpha,COM vs TD,0.10414469602217194,0.5151881885509944,0.9999999352048242,False
T7,Beta,ADHD vs TD,0.10356326672402347,0.3916524077476319,0.9999999352048242,False
T7,Beta,COM vs TD,0.11675872877224235,0.3199617010406429,0.9999999352048242,False
T7,Gamma,ADHD vs TD,-3.095254431103483,0.9999978676013846,0.9999999352048242,False
T7,Gamma,COM vs TD,-3.0193716989003527,0.9999978249632967,0.9999999352048242,False
T8,Delta,ADHD vs TD,-0.9568896512292748,0.9999994095399178,0.9999999352048242,False
T8,Delta,COM vs TD,0.11190088239229834,0.9999999277995062,0.9999999352048242,False
T8,Theta,ADHD vs TD,0.019710401278077515,0.8592493021031531,0.9999999352048242,False
T8,Theta,COM vs TD,-0.07372321655213744,0.4946225891167435,0.9999999352048242,False
T8,Alpha,ADHD vs TD,-0.028553236331683617,0.8680727832432928,0.9999999352048242,False
T8,Alpha,COM vs TD,-0.04986934603676323,0.7651387342415208,0.9999999352048242,False
T8,Beta,ADHD vs TD,-0.045015137829589255,0.6628002769466439,0.9999999352048242,False
T8,Beta,COM vs TD,-0.048418462386276104,0.6291168447306896,0.9999999352048242,False
T8,Gamma,ADHD vs TD,0.07410424841046698,0.5500364729028986,0.9999999352048242,False
T8,Gamma,COM vs TD,-0.10217835623200804,0.39611751073641377,0.9999999352048242,False
TP7,Delta,ADHD vs TD,0.13880303153284682,0.28047303600346973,0.9999999352048242,False
TP7,Delta,COM vs TD,0.1061606684110866,0.3953761427512431,0.9999999352048242,False
TP7,Theta,ADHD vs TD,0.08578369385605102,0.5102270204162274,0.9999999352048242,False
TP7,Theta,COM vs TD,0.0781156003314901,0.5369197494262602,0.9999999352048242,False
TP7,Alpha,ADHD vs TD,0.0005901973787235172,0.9972064071038472,0.9999999352048242,False
TP7,Alpha,COM vs TD,0.09775845356275473,0.5503782237968006,0.9999999352048242,False
TP7,Beta,ADHD vs TD,0.043414073467267986,0.7268394456801162,0.9999999352048242,False
TP7,Beta,COM vs TD,0.103170876976467,0.39260064605690215,0.9999999352048242,False
TP7,Gamma,ADHD vs TD,0.1171231873661781,0.1956341801520397,0.9999999352048242,False
TP7,Gamma,COM vs TD,0.038500555957863634,0.6613921596894131,0.9999999352048242,False
TP8,Delta,ADHD vs TD,1.4979988564894229,0.9999990295251812,0.9999999352048242,False
TP8,Delta,COM vs TD,-1.9548019930573597,0.9999986758001493,0.9999999352048242,False
TP8,Theta,ADHD vs TD,-0.015929446538889776,0.8654545209207536,0.9999999352048242,False
TP8,Theta,COM vs TD,-0.03678290245860428,0.6870543370742201,0.9999999352048242,False
TP8,Alpha,ADHD vs TD,-0.09949571968211487,0.521978415637852,0.9999999352048242,False
TP8,Alpha,COM vs TD,-0.08717609482562404,0.5634628119090328,0.9999999352048242,False
TP8,Beta,ADHD vs TD,-0.005491798399265205,0.9623299649058751,0.9999999352048242,False
TP8,Beta,COM vs TD,-0.030041785371608207,0.7901960511675925,0.9999999352048242,False
TP8,Gamma,ADHD vs TD,0.14271066507307417,0.31778651881935727,0.9999999352048242,False
TP8,Gamma,COM vs TD,-0.03369287522002872,0.8081121225091371,0.9999999352048242,False
